type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,errorBalanceOrig,errorBalanceDest,balanceChangeOrig,balanceChangeDest,is_orig_bal_zero,is_dest_bal_zero,isFraud
0,158266.09,21430.0,0.0,129620.93,287887.02,136836.09,0.0,21430.0,158266.09000000003,0,0,0.0
0,140675.17,0.0,0.0,437897.9,578573.07,140675.17,1.1641532182693479e-10,0.0,140675.16999999993,1,0,0.0
0,16274.51,16274.51,0.0,44245.22,60519.73,0.0,0.0,16274.51,16274.510000000002,0,0,1.0
1,49287.02,50378.0,1090.98,4267938.59,4317225.61,0.0,-9.313225746154783e-10,49287.02,49287.02000000048,0,0,0.0
0,9887819.06,9887819.06,0.0,801913.95,10165200.11,0.0,524532.9000000004,9887819.06,9363286.16,0,0,1.0
0,30521.02,30521.02,0.0,0.0,30521.02,0.0,0.0,30521.02,30521.02,0,1,1.0
1,5363594.86,5363594.86,0.0,0.0,0.0,0.0,5363594.86,5363594.86,0.0,0,1,1.0
0,139488.78,0.0,0.0,244739.42,384228.19,139488.78,0.0100000000093132,0.0,139488.77,1,0,0.0
1,1814483.97,1814483.97,0.0,0.0,0.0,0.0,1814483.97,1814483.97,0.0,0,1,1.0
0,319624.21,1574.0,0.0,807160.9,1126785.11,318050.21,0.0,1574.0,319624.2100000001,0,0,0.0
0,63609.1,0.0,0.0,146205.43,209814.52,63609.1,0.0100000000093132,0.0,63609.09,1,0,0.0
0,73420.78,0.0,0.0,4555488.59,4628909.37,73420.78,0.0,0.0,73420.78000000026,1,0,0.0
0,16924.47,16490.0,0.0,88792.75,105717.22,434.4700000000012,0.0,16490.0,16924.47,0,0,0.0
1,10000000.0,17670038.08,7670038.08,0.0,0.0,0.0,10000000.0,9999999.999999998,0.0,0,1,1.0
1,2415826.18,2415826.18,0.0,0.0,0.0,0.0,2415826.18,2415826.18,0.0,0,1,1.0
1,436906.22,436906.22,0.0,0.0,0.0,0.0,436906.22,436906.22,0.0,0,1,1.0
0,455709.8,455709.8,0.0,46498.39,502208.18,0.0,0.0100000000093132,455709.8,455709.79,0,0,1.0
0,278868.35,12327.0,0.0,197067.94,482587.2,266541.35,-6650.910000000033,12327.0,285519.26,0,0,0.0
0,185510.21,185510.21,0.0,0.0,185510.21,0.0,0.0,185510.21,185510.21,0,1,1.0
0,216588.2,657.0,0.0,1917617.03,2134205.23,215931.2,0.0,657.0,216588.19999999995,0,0,0.0
1,126715.84,126715.84,0.0,0.0,0.0,0.0,126715.84,126715.84,0.0,0,1,1.0
0,116977.16,116977.16,0.0,285995.28,402972.44,0.0,5.820766091346741e-11,116977.16,116977.15999999996,0,0,1.0
0,25071.46,25071.46,0.0,9083.76,34155.22,0.0,0.0,25071.46,25071.46,0,0,1.0
0,243386.23,0.0,0.0,6473397.89,6716784.13,243386.23,-0.0099999997764825,0.0,243386.24000000025,1,0,0.0
0,8594065.09,8594065.09,0.0,5844.51,8599909.6,0.0,0.0,8594065.09,8594065.09,0,0,1.0
1,657417.64,657417.64,0.0,0.0,0.0,0.0,657417.64,657417.64,0.0,0,1,1.0
0,238111.29,8975.26,0.0,1827296.54,2065407.83,229136.03,0.0,8975.26,238111.29000000004,0,0,0.0
1,1766811.07,1766811.07,0.0,0.0,0.0,0.0,1766811.07,1766811.07,0.0,0,1,1.0
1,2177218.43,2177218.43,0.0,0.0,0.0,0.0,2177218.43,2177218.43,0.0,0,1,1.0
1,96474.91,96474.91,0.0,0.0,0.0,0.0,96474.91,96474.91,0.0,0,1,1.0
1,655676.97,655676.97,0.0,0.0,0.0,0.0,655676.97,655676.97,0.0,0,1,1.0
0,10000000.0,10000000.0,0.0,2145275.47,12145275.47,0.0,0.0,10000000.0,10000000.0,0,0,1.0
1,744823.42,85358.0,0.0,6064269.56,6809092.98,659465.42,-9.313225746154783e-10,85358.0,744823.4200000009,0,0,0.0
0,32171.94,22554.0,0.0,2840101.96,2872273.9,9617.94,0.0,22554.0,32171.939999999944,0,0,0.0
1,702255.44,0.0,0.0,2007989.22,2710244.66,702255.44,0.0,0.0,702255.4400000002,1,0,0.0
0,167636.54,0.0,0.0,2069702.27,2237338.81,167636.54,0.0,0.0,167636.54000000004,1,0,0.0
1,411566.7,411566.7,0.0,0.0,0.0,0.0,411566.7,411566.7,0.0,0,1,1.0
1,171257.09,0.0,0.0,245533.14,416790.23,171257.09,0.0,0.0,171257.08999999997,1,0,0.0
1,1646181.09,1646181.09,0.0,0.0,0.0,0.0,1646181.09,1646181.09,0.0,0,1,1.0
1,355909.21,355909.21,0.0,0.0,0.0,0.0,355909.21,355909.21,0.0,0,1,1.0
1,171456.83,171456.83,0.0,0.0,0.0,0.0,171456.83,171456.83,0.0,0,1,1.0
0,116419.58,116419.58,0.0,177874.9,294294.48,0.0,0.0,116419.58,116419.58,0,0,1.0
0,2075328.73,2075328.73,0.0,0.0,2075328.73,0.0,0.0,2075328.73,2075328.73,0,1,1.0
1,2309634.43,0.0,0.0,6250208.23,8559842.66,2309634.43,0.0,0.0,2309634.43,1,0,0.0
1,1182557.97,1182557.97,0.0,0.0,0.0,0.0,1182557.97,1182557.97,0.0,0,1,1.0
1,362335.05,362335.05,0.0,0.0,0.0,0.0,362335.05,362335.05,0.0,0,1,1.0
1,827921.27,827921.27,0.0,0.0,0.0,0.0,827921.27,827921.27,0.0,0,1,1.0
0,176756.56,5453.0,0.0,0.0,176756.56,171303.56,0.0,5453.0,176756.56,0,1,0.0
0,239524.89,29547.0,0.0,5750077.46,5989602.35,209977.89,0.0,29547.0,239524.8899999997,0,0,0.0
0,236884.33,28547.44,0.0,2453887.23,2690771.55,208336.89,0.0100000002421438,28547.44,236884.31999999983,0,0,0.0
1,10000000.0,21015.0,0.0,1255408.31,53412011.6,9978985.0,-42156603.29,21015.0,52156603.29,0,0,0.0
0,66746.18,0.0,0.0,215803.97,282550.15,66746.18,0.0,0.0,66746.18000000002,1,0,0.0
1,7188425.25,7188425.25,0.0,0.0,0.0,0.0,7188425.25,7188425.25,0.0,0,1,1.0
1,627903.12,627903.12,0.0,0.0,0.0,0.0,627903.12,627903.12,0.0,0,1,1.0
0,158299.34,158299.34,0.0,36152.54,271369.74,0.0,-76917.85999999999,158299.34,235217.2,0,0,1.0
0,354998.99,0.0,0.0,2601361.5,4480612.61,354998.99,-1524252.12,0.0,1879251.1100000003,1,0,0.0
0,29075.09,2387.0,0.0,31424.0,0.0,26688.09,60499.09,2387.0,-31424.0,0,0,0.0
0,7887.75,7887.75,0.0,0.0,7887.75,0.0,0.0,7887.75,7887.75,0,1,1.0
0,18887.22,18887.22,0.0,0.0,18887.22,0.0,0.0,18887.22,18887.22,0,1,1.0
1,1608571.02,1608571.02,0.0,0.0,0.0,0.0,1608571.02,1608571.02,0.0,0,1,1.0
0,108037.61,0.0,0.0,4188929.07,4296966.68,108037.61,0.0,0.0,108037.60999999988,1,0,0.0
0,138638.88,0.0,0.0,5341428.54,5090420.51,138638.88,389646.91000000015,0.0,-251008.03000000023,1,0,0.0
1,1822754.86,1822754.86,0.0,0.0,0.0,0.0,1822754.86,1822754.86,0.0,0,1,1.0
1,750627.46,0.0,0.0,954592.77,1814063.55,750627.46,-108843.32000000008,0.0,859470.78,1,0,0.0
0,16671.29,16671.29,0.0,794922.06,811593.35,0.0,1.1641532182693479e-10,16671.29,16671.28999999992,0,0,1.0
1,387952.42,387952.42,0.0,0.0,0.0,0.0,387952.42,387952.42,0.0,0,1,1.0
1,1515291.19,1515291.19,0.0,0.0,0.0,0.0,1515291.19,1515291.19,0.0,0,1,1.0
1,279908.66,161623.35,0.0,11352.0,827992.45,118285.30999999995,-536731.79,161623.35,816640.45,0,0,0.0
0,339275.64,339275.64,0.0,1481576.03,1820851.68,0.0,-0.0100000000093132,339275.64,339275.6499999999,0,0,1.0
1,574072.72,574072.72,0.0,0.0,0.0,0.0,574072.72,574072.72,0.0,0,1,1.0
1,170048.65,0.0,0.0,410061.46,580110.11,170048.65,0.0,0.0,170048.64999999997,1,0,0.0
1,235458.67,235458.67,0.0,0.0,0.0,0.0,235458.67,235458.67,0.0,0,1,1.0
1,7535.58,7535.58,0.0,0.0,0.0,0.0,7535.58,7535.58,0.0,0,1,1.0
0,26950.06,26950.06,0.0,255430.21,282380.27,0.0,0.0,26950.06,26950.060000000027,0,0,1.0
0,112408.46,359563.69,247155.23,1716606.77,1829015.23,0.0,0.0,112408.46,112408.45999999996,0,0,0.0
0,74657.99,11453.0,0.0,0.0,74657.99,63204.990000000005,0.0,11453.0,74657.99,0,1,0.0
1,708126.65,0.0,0.0,3338594.09,4046720.74,708126.65,-4.656612873077393e-10,0.0,708126.6500000004,1,0,0.0
1,196944.18,750.0,0.0,8390.66,205334.84,196194.18,0.0,750.0,196944.18,0,0,0.0
0,601494.61,601494.61,0.0,0.0,601494.61,0.0,0.0,601494.61,601494.61,0,1,1.0
1,1061482.24,1061482.24,0.0,0.0,0.0,0.0,1061482.24,1061482.24,0.0,0,1,1.0
0,7109453.78,7109453.78,0.0,1377347.2,8486800.98,0.0,0.0,7109453.78,7109453.78,0,0,1.0
0,83437.83,21065.0,0.0,0.0,83437.83,62372.83,0.0,21065.0,83437.83,0,1,0.0
0,175946.94,370012.0,194065.06,27016.98,202963.92,0.0,0.0,175946.94,175946.94,0,0,0.0
0,243028.65,243028.65,0.0,441285.14,684313.79,0.0,0.0,243028.65,243028.65,0,0,1.0
0,525615.36,79218.0,0.0,0.0,525615.36,446397.36,0.0,79218.0,525615.36,0,1,0.0
0,30917.39,30917.39,0.0,339926.42,370843.82,0.0,-0.0100000000093132,30917.39,30917.400000000023,0,0,1.0
0,2960254.17,2960254.17,0.0,620822.89,3581077.07,0.0,-0.0099999997764825,2960254.17,2960254.18,0,0,1.0
0,1202443.49,1202443.49,0.0,193304.8,1395748.29,0.0,0.0,1202443.49,1202443.49,0,0,1.0
1,40413.81,40413.81,0.0,0.0,0.0,0.0,40413.81,40413.81,0.0,0,1,1.0
0,22389.16,162.0,0.0,564545.43,644568.08,22227.16,-57633.489999999874,162.0,80022.6499999999,0,0,0.0
0,41181.58,0.0,0.0,46887.55,88069.13,41181.58,0.0,0.0,41181.58,1,0,0.0
0,32739.21,0.0,0.0,300311.73,333050.94,32739.21,0.0,0.0,32739.21000000002,1,0,0.0
1,114169.66,114169.66,0.0,0.0,0.0,0.0,114169.66,114169.66,0.0,0,1,1.0
0,3640271.29,3640271.29,0.0,6525.95,3646797.25,0.0,-0.0099999997764825,3640271.29,3640271.3,0,0,1.0
0,921668.95,921668.95,0.0,96395.54,1018064.5,0.0,-0.0100000000093132,921668.95,921668.96,0,0,1.0
0,212743.84,0.0,0.0,1176620.46,1389364.3,212743.84,0.0,0.0,212743.84000000008,1,0,0.0
0,1564952.45,1564952.45,0.0,0.0,1564952.45,0.0,0.0,1564952.45,1564952.45,0,1,1.0
1,1489970.0,1489970.0,0.0,0.0,0.0,0.0,1489970.0,1489970.0,0.0,0,1,1.0
0,309254.05,309254.05,0.0,218535.44,527789.5,0.0,-0.0100000000093132,309254.05,309254.06,0,0,1.0
0,7927.06,7927.06,0.0,0.0,7927.06,0.0,0.0,7927.06,7927.06,0,1,1.0
1,592918.55,0.0,0.0,829138.48,1422057.02,592918.55,0.0100000000093132,0.0,592918.54,1,0,0.0
0,567932.31,567932.31,0.0,0.0,567932.31,0.0,0.0,567932.31,567932.31,0,1,1.0
0,126820.48,647.0,0.0,135209.69,262030.17,126173.48,-2.9103830456733704e-11,647.0,126820.48,0,0,0.0
0,481.9,481.9,0.0,0.0,481.9,0.0,0.0,481.9,481.9,0,1,1.0
0,327.21,10206.0,9878.79,1953715.61,1954042.82,0.0,0.0,327.2099999999991,327.20999999996275,0,0,0.0
0,133153.81,18053.0,0.0,1481426.49,1614580.3,115100.81,0.0,18053.0,133153.81000000006,0,0,0.0
1,1070857.97,1070857.97,0.0,0.0,0.0,0.0,1070857.97,1070857.97,0.0,0,1,1.0
1,106654.67,106654.67,0.0,0.0,0.0,0.0,106654.67,106654.67,0.0,0,1,1.0
0,117427.01,0.0,0.0,7429290.79,7546717.81,117427.01,-0.0099999997764825,0.0,117427.01999999955,1,0,0.0
0,939518.05,939518.05,0.0,0.0,939518.05,0.0,0.0,939518.05,939518.05,0,1,1.0
0,429031.66,10749.0,0.0,64785.44,493817.1,418282.66,0.0,10749.0,429031.66,0,0,0.0
1,772358.95,460580.0,0.0,100095.0,872453.95,311778.94999999995,0.0,460580.0,772358.95,0,0,0.0
1,93083.27,93083.27,0.0,0.0,0.0,0.0,93083.27,93083.27,0.0,0,1,1.0
1,171227.0,25872.0,0.0,0.0,171227.0,145355.0,0.0,25872.0,171227.0,0,1,0.0
1,986876.27,986876.27,0.0,0.0,0.0,0.0,986876.27,986876.27,0.0,0,1,1.0
0,134861.82,134861.82,0.0,0.0,134861.82,0.0,0.0,134861.82,134861.82,0,1,1.0
0,395698.54,0.0,0.0,865784.69,1261483.23,395698.54,0.0,0.0,395698.54,1,0,0.0
1,1179716.49,1179716.49,0.0,0.0,0.0,0.0,1179716.49,1179716.49,0.0,0,1,1.0
0,8274020.94,8274020.94,0.0,0.0,8274020.94,0.0,0.0,8274020.94,8274020.94,0,1,1.0
0,188473.09,188473.09,0.0,209686.58,398159.67,0.0,0.0,188473.09,188473.09,0,0,1.0
0,91595.87,0.0,0.0,804191.88,895787.75,91595.87,0.0,0.0,91595.87,1,0,0.0
0,48728.64,3693.0,0.0,69473.68,118202.32,45035.64,-1.4551915228366852e-11,3693.0,48728.640000000014,0,0,0.0
0,84457.04,0.0,0.0,1613219.66,1697676.7,84457.04,0.0,0.0,84457.04000000004,1,0,0.0
1,350789.59,350789.59,0.0,0.0,276871.71,0.0,73917.88,350789.59,276871.71,0,1,1.0
0,134313.22,134313.22,0.0,0.0,134313.22,0.0,0.0,134313.22,134313.22,0,1,1.0
0,1033878.67,1033878.67,0.0,6177505.77,7211384.44,0.0,-9.313225746154783e-10,1033878.67,1033878.6700000009,0,0,1.0
0,374840.74,244461.0,0.0,0.0,374840.74,130379.74,0.0,244461.0,374840.74,0,1,0.0
1,364375.51,364375.51,0.0,0.0,0.0,0.0,364375.51,364375.51,0.0,0,1,1.0
0,467689.08,101439.0,0.0,4102869.92,4570559.0,366250.08,0.0,101439.0,467689.0800000001,0,0,0.0
0,10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,10000000.0,0,1,1.0
1,248962.83,248962.83,0.0,0.0,0.0,0.0,248962.83,248962.83,0.0,0,1,1.0
1,72665.95,72665.95,0.0,0.0,0.0,0.0,72665.95,72665.95,0.0,0,1,1.0
0,21922.0,21922.0,0.0,1929861.61,2046918.8,0.0,-95135.18999999994,21922.0,117057.18999999994,0,0,1.0
1,135200.37,135200.37,0.0,0.0,0.0,0.0,135200.37,135200.37,0.0,0,1,1.0
1,2815893.17,2815893.17,0.0,0.0,0.0,0.0,2815893.17,2815893.17,0.0,0,1,1.0
0,131597.73,131597.73,0.0,0.0,0.0,0.0,131597.73,131597.73,0.0,0,1,1.0
0,497502.61,11963.0,0.0,20063.0,517565.61,485539.61,0.0,11963.0,497502.61,0,0,0.0
0,1282971.57,1282971.57,0.0,392604.6,1675576.17,0.0,0.0,1282971.57,1282971.5699999998,0,0,1.0
0,282903.59,0.0,0.0,1309445.38,1592348.97,282903.59,0.0,0.0,282903.5900000001,1,0,0.0
0,14686.75,266758.0,252071.25,483401.05,498087.8,0.0,0.0,14686.75,14686.75,0,0,0.0
1,735578.37,20279.0,0.0,101122.43,836700.8,715299.37,0.0,20279.0,735578.3700000001,0,0,0.0
0,265692.12,2660.0,0.0,1542947.49,1808639.61,263032.12,-2.3283064365386963e-10,2660.0,265692.1200000001,0,0,0.0
1,351332.16,351332.16,0.0,0.0,0.0,0.0,351332.16,351332.16,0.0,0,1,1.0
0,4243468.19,4243468.19,0.0,698483.22,4941951.41,0.0,0.0,4243468.19,4243468.19,0,0,1.0
0,322329.78,322329.78,0.0,115917.67,438247.45,0.0,0.0,322329.78,322329.78,0,0,1.0
0,60226.06,60226.06,0.0,103183.19,163409.25,0.0,0.0,60226.06,60226.06,0,0,1.0
0,232434.73,421653.31,189218.58,297232.67,529667.4,0.0,0.0,232434.73,232434.73000000004,0,0,0.0
1,109735.61,0.0,0.0,159803.4,269539.01,109735.61,0.0,0.0,109735.61000000002,1,0,0.0
0,258507.77,41726.0,0.0,0.0,258507.77,216781.77,0.0,41726.0,258507.77,0,1,0.0
1,293384.27,104572.0,0.0,4619652.96,4913037.22,188812.27,0.0100000007078051,104572.0,293384.2599999998,0,0,0.0
0,254351.4,104474.0,0.0,256411.53,510762.93,149877.4,0.0,104474.0,254351.4,0,0,0.0
1,976830.22,976830.22,0.0,0.0,0.0,0.0,976830.22,976830.22,0.0,0,1,1.0
0,810599.16,810599.16,0.0,971634.6,1782233.77,0.0,-0.0100000000093132,810599.16,810599.17,0,0,1.0
1,165368.59,165368.59,0.0,0.0,0.0,0.0,165368.59,165368.59,0.0,0,1,1.0
0,115051.32,0.0,0.0,1051050.65,1181388.23,115051.32,-15286.26000000001,0.0,130337.58000000007,1,0,0.0
0,461397.72,0.0,0.0,482988.32,944386.03,461397.72,0.0100000000093132,0.0,461397.71,1,0,0.0
0,396818.36,0.0,0.0,565835.93,817636.28,396818.36,145018.01,0.0,251800.35,1,0,0.0
0,470922.15,470922.15,0.0,0.0,470922.15,0.0,0.0,470922.15,470922.15,0,1,1.0
0,122101.57,0.0,0.0,0.0,639940.2,122101.57,-517838.63,0.0,639940.2,1,1,1.0
0,8639.93,8639.93,0.0,34474.59,43114.51,0.0,0.0099999999947613,8639.93,8639.920000000006,0,0,1.0
0,322113.91,322113.91,0.0,0.0,322113.91,0.0,0.0,322113.91,322113.91,0,1,1.0
0,162640.78,0.0,0.0,228442.66,391083.44,162640.78,0.0,0.0,162640.78,1,0,0.0
0,59921.85,0.0,0.0,202870.94,262792.79,59921.85,0.0,0.0,59921.84999999998,1,0,0.0
0,290090.57,290090.57,0.0,2000395.18,2290485.75,0.0,0.0,290090.57,290090.57000000007,0,0,1.0
0,285413.38,26426.0,0.0,0.0,285413.38,258987.38,0.0,26426.0,285413.38,0,1,0.0
0,107680.5,176918.0,69237.5,42705.0,150385.5,0.0,0.0,107680.5,107680.5,0,0,0.0
0,47171.76,0.0,0.0,2201649.28,2248821.03,47171.76,0.0099999997764825,0.0,47171.75,1,0,0.0
0,132362.0,99358.0,0.0,0.0,132362.0,33004.0,0.0,99358.0,132362.0,0,1,0.0
1,156011.24,156011.24,0.0,0.0,0.0,0.0,156011.24,156011.24,0.0,0,1,1.0
1,1164448.96,1164448.96,0.0,0.0,0.0,0.0,1164448.96,1164448.96,0.0,0,1,1.0
0,412782.27,43023.0,0.0,0.0,412782.27,369759.27,0.0,43023.0,412782.27,0,1,0.0
0,31930.24,31930.24,0.0,113287.58,145217.82,0.0,0.0,31930.24,31930.240000000005,0,0,1.0
0,220597.13,0.0,0.0,383514.62,654678.1,220597.13,-50566.34999999998,0.0,271163.48,1,0,0.0
0,158000.29,158000.29,0.0,2330671.17,2488671.46,0.0,0.0,158000.29,158000.29000000004,0,0,1.0
0,116468.25,99803.0,0.0,0.0,116468.25,16665.25,0.0,99803.0,116468.25,0,1,0.0
0,121047.05,0.0,0.0,610147.53,731194.58,121047.05,1.1641532182693479e-10,0.0,121047.04999999992,1,0,0.0
0,101292.95,5556.0,0.0,0.0,101292.95,95736.95,0.0,5556.0,101292.95,0,1,0.0
0,49952.98,31271.0,0.0,346363.13,396316.11,18681.980000000003,0.0,31271.0,49952.97999999998,0,0,0.0
0,165016.83,19191.0,0.0,4393832.23,4455791.18,145825.83,103057.88000000082,19191.0,61958.949999999255,0,0,0.0
0,3551022.86,3551022.86,0.0,196995.31,3748018.17,0.0,0.0,3551022.86,3551022.86,0,0,1.0
0,244781.54,0.0,0.0,7026324.21,7271105.75,244781.54,0.0,0.0,244781.54000000004,1,0,0.0
0,113809.06,30926.0,0.0,2782391.64,2896200.7,82883.06,0.0,30926.0,113809.06000000006,0,0,0.0
1,242762.2,11039.0,0.0,0.0,242762.2,231723.2,0.0,11039.0,242762.2,0,1,0.0
1,277678.37,414.0,0.0,0.0,277678.37,277264.37,0.0,414.0,277678.37,0,1,0.0
1,498747.55,498747.55,0.0,0.0,0.0,0.0,498747.55,498747.55,0.0,0,1,1.0
1,2147778.33,2147778.33,0.0,0.0,0.0,0.0,2147778.33,2147778.33,0.0,0,1,1.0
0,145982.36,145982.36,0.0,800.0,0.0,0.0,146782.36,145982.36,-800.0,0,0,1.0
0,88211.26,0.0,0.0,808936.89,897148.15,88211.26,0.0,0.0,88211.26000000001,1,0,0.0
1,8783.42,8783.42,0.0,0.0,0.0,0.0,8783.42,8783.42,0.0,0,1,1.0
0,306826.57,0.0,0.0,603613.81,910440.38,306826.57,1.1641532182693479e-10,0.0,306826.56999999995,1,0,0.0
1,800024.12,800024.12,0.0,0.0,0.0,0.0,800024.12,800024.12,0.0,0,1,1.0
0,170158.82,0.0,0.0,519243.69,689402.52,170158.82,-0.0100000000093132,0.0,170158.83000000002,1,0,0.0
0,1529614.71,1529614.71,0.0,0.0,1529614.71,0.0,0.0,1529614.71,1529614.71,0,1,1.0
0,6215.44,6215.44,0.0,191197.42,197412.85,0.0,0.0100000000093132,6215.44,6215.429999999993,0,0,1.0
0,436035.29,436035.29,0.0,0.0,436035.29,0.0,0.0,436035.29,436035.29,0,1,1.0
0,254440.83,254440.83,0.0,0.0,254440.83,0.0,0.0,254440.83,254440.83,0,1,1.0
1,2343696.85,2343696.85,0.0,0.0,0.0,0.0,2343696.85,2343696.85,0.0,0,1,1.0
0,3733104.07,3733104.07,0.0,452523.69,4185627.77,0.0,-0.0100000002421438,3733104.07,3733104.08,0,0,1.0
0,1994285.14,1994285.14,0.0,150793.71,2145078.85,0.0,0.0,1994285.14,1994285.14,0,0,1.0
1,371060.64,306207.13,0.0,1872408.91,2243469.54,64853.51000000001,0.0099999997764825,306207.13,371060.6300000001,0,0,0.0
1,636.0,636.0,0.0,0.0,0.0,0.0,636.0,636.0,0.0,0,1,1.0
0,165157.73,0.0,0.0,1210519.6,1375677.32,165157.73,0.0100000000093132,0.0,165157.71999999997,1,0,0.0
0,36167.78,0.0,0.0,217230.21,253397.99,36167.78,0.0,0.0,36167.78,1,0,0.0
0,385278.74,0.0,0.0,3116472.05,3501750.79,385278.74,0.0,0.0,385278.7400000002,1,0,0.0
0,841052.98,841052.98,0.0,0.0,841052.98,0.0,0.0,841052.98,841052.98,0,1,1.0
0,2254934.36,2254934.36,0.0,364128.61,2619062.97,0.0,-4.656612873077393e-10,2254934.36,2254934.3600000003,0,0,1.0
0,475854.04,475854.04,0.0,139286.33,615140.37,0.0,0.0,475854.04,475854.04,0,0,1.0
0,115513.76,64201.33,0.0,199129.03,314642.79,51312.42999999999,0.0,64201.33,115513.75999999998,0,0,0.0
1,5903046.38,5903046.38,0.0,0.0,0.0,0.0,5903046.38,5903046.38,0.0,0,1,1.0
1,2424380.16,2424380.16,0.0,0.0,0.0,0.0,2424380.16,2424380.16,0.0,0,1,1.0
1,194180.11,194180.11,0.0,0.0,0.0,0.0,194180.11,194180.11,0.0,0,1,1.0
0,51062.74,384503.54,333440.8,1532076.88,2453424.34,0.0,-870284.72,51062.73999999999,921347.46,0,0,0.0
0,38580.45,38580.45,0.0,335633.03,374213.48,0.0,5.820766091346741e-11,38580.45,38580.44999999995,0,0,1.0
0,158279.4,158279.4,0.0,778522.62,936802.02,0.0,0.0,158279.4,158279.40000000002,0,0,1.0
1,436317.49,436317.49,0.0,0.0,0.0,0.0,436317.49,436317.49,0.0,0,1,1.0
0,459327.86,16247.0,0.0,0.0,459327.86,443080.86,0.0,16247.0,459327.86,0,1,0.0
0,90932.28,32440.0,0.0,7431386.17,7522318.45,58492.28,0.0,32440.0,90932.28000000026,0,0,0.0
1,264058.41,264058.41,0.0,0.0,0.0,0.0,264058.41,264058.41,0.0,0,1,1.0
0,13172.17,13172.17,0.0,0.0,13172.17,0.0,0.0,13172.17,13172.17,0,1,1.0
1,450458.78,450458.78,0.0,0.0,0.0,0.0,450458.78,450458.78,0.0,0,1,1.0
0,173283.67,1742.0,0.0,94607.76,267891.43,171541.67,0.0,1742.0,173283.66999999998,0,0,0.0
0,363162.43,2660375.92,2297213.49,2183931.22,2547093.64,4.656612873077393e-10,0.0100000002421438,363162.4299999997,363162.4199999999,0,0,0.0
0,164.0,164.0,0.0,4068.0,0.0,0.0,4232.0,164.0,-4068.0,0,0,1.0
0,130652.16,20448.0,0.0,400212.51,530864.67,110204.16,0.0,20448.0,130652.16000000005,0,0,0.0
0,66123.63,450.49,0.0,4456166.85,4522290.48,65673.14,-9.313225746154783e-10,450.49,66123.63000000082,0,0,0.0
0,379878.0,379878.0,0.0,1301414.19,1681292.19,0.0,0.0,379878.0,379878.0,0,0,1.0
0,95144.56,10437.0,0.0,1758.45,96903.02,84707.56,-0.0100000000093132,10437.0,95144.57,0,0,0.0
0,85833.45,0.0,0.0,8201788.25,8287621.7,85833.45,0.0,0.0,85833.45000000019,1,0,0.0
0,73321.3,0.0,0.0,187250.31,260571.61,73321.3,0.0,0.0,73321.29999999999,1,0,0.0
0,61177.75,6038.0,0.0,29952.0,91129.75,55139.75,0.0,6038.0,61177.75,0,0,0.0
1,201988.55,201988.55,0.0,0.0,0.0,0.0,201988.55,201988.55,0.0,0,1,1.0
1,46779.04,46779.04,0.0,0.0,0.0,0.0,46779.04,46779.04,0.0,0,1,1.0
1,42659.39,42659.39,0.0,0.0,0.0,0.0,42659.39,42659.39,0.0,0,1,1.0
1,145035.4,145035.4,0.0,0.0,0.0,0.0,145035.4,145035.4,0.0,0,1,1.0
0,1454592.61,1454592.61,0.0,264042.92,1718635.53,0.0,0.0,1454592.61,1454592.61,0,0,1.0
0,128572.96,128572.96,0.0,196488.42,325061.38,0.0,0.0,128572.96,128572.96,0,0,1.0
0,602582.87,22825.0,0.0,5442.4,608025.27,579757.87,0.0,22825.0,602582.87,0,0,0.0
0,13742.4,34975.0,21232.6,0.0,13742.4,0.0,0.0,13742.4,13742.4,0,1,0.0
1,10000000.0,12930418.44,2930418.44,0.0,0.0,0.0,10000000.0,10000000.0,0.0,0,1,1.0
0,107268.57,50999.0,0.0,2068483.84,2006531.96,56269.57000000001,169220.4500000002,50999.0,-61951.88000000012,0,0,0.0
0,193663.9,193663.9,0.0,0.0,193663.9,0.0,0.0,193663.9,193663.9,0,1,1.0
1,738394.92,69388.0,0.0,0.0,738394.92,669006.92,0.0,69388.0,738394.92,0,1,0.0
0,39266.15,786.0,0.0,105763.97,145030.12,38480.15,0.0,786.0,39266.15,0,0,0.0
0,246547.82,49127.0,0.0,2341936.58,2588484.39,197420.82,0.0099999997764825,49127.0,246547.81000000008,0,0,0.0
1,917420.65,0.0,0.0,2232424.53,3149845.17,917420.65,0.0099999997764825,0.0,917420.64,1,0,0.0
0,377966.72,11099.0,0.0,79777.26,457743.98,366867.72,0.0,11099.0,377966.72,0,0,0.0
0,1515291.19,1515291.19,0.0,234869.29,1750160.47,0.0,0.0100000000093132,1515291.19,1515291.18,0,0,1.0
1,1767886.02,1767886.02,0.0,0.0,0.0,0.0,1767886.02,1767886.02,0.0,0,1,1.0
1,1736804.93,1736804.93,0.0,0.0,0.0,0.0,1736804.93,1736804.93,0.0,0,1,1.0
1,5995.19,0.0,0.0,882293.51,888288.7,5995.19,0.0,0.0,5995.189999999944,1,0,0.0
0,891944.51,891944.51,0.0,0.0,891944.51,0.0,0.0,891944.51,891944.51,0,1,1.0
1,107188.41,107188.41,0.0,0.0,0.0,0.0,107188.41,107188.41,0.0,0,1,1.0
