type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,errorBalanceOrig,errorBalanceDest,balanceChangeOrig,balanceChangeDest,is_orig_bal_zero,is_dest_bal_zero,isFraud
0,237653.56,0.0,0.0,3395324.78,3632978.34,237653.56,0.0,0.0,237653.56000000008,1,0,0.0
1,749147.83,59740.0,0.0,430066.7,1179214.54,689407.83,-0.0100000000093132,59740.0,749147.8400000001,0,0,0.0
1,850530.59,850530.59,0.0,0.0,0.0,0.0,850530.59,850530.59,0.0,0,1,1.0
0,6158.93,5197.0,0.0,562769.3,568928.23,961.9300000000004,1.1641532182693479e-10,5197.0,6158.929999999935,0,0,0.0
1,1159010.44,1159010.44,0.0,0.0,0.0,0.0,1159010.44,1159010.44,0.0,0,1,1.0
0,443893.69,443893.69,0.0,3118325.8,3562219.49,0.0,-4.656612873077393e-10,443893.69,443893.6900000004,0,0,1.0
1,387952.42,387952.42,0.0,0.0,0.0,0.0,387952.42,387952.42,0.0,0,1,1.0
0,125544.14,291.0,0.0,0.0,125544.14,125253.14,0.0,291.0,125544.14,0,1,0.0
1,163274.55,63283.0,0.0,0.0,163274.55,99991.55,0.0,63283.0,163274.55,0,1,0.0
0,328200.04,0.0,0.0,1119714.48,1447914.52,328200.04,0.0,0.0,328200.04000000004,1,0,0.0
0,10000000.0,10000000.0,0.0,81810.42,10081810.42,0.0,0.0,10000000.0,10000000.0,0,0,1.0
0,150228.5,0.0,0.0,316505.99,466734.49,150228.5,0.0,0.0,150228.5,1,0,0.0
1,842761.98,0.0,0.0,1193002.86,2035764.84,842761.98,0.0,0.0,842761.98,1,0,0.0
0,163294.35,163294.35,0.0,234212.42,397506.77,0.0,0.0,163294.35,163294.35,0,0,1.0
0,7929.87,2926.0,0.0,0.0,7929.87,5003.87,0.0,2926.0,7929.87,0,1,0.0
1,1564952.45,1564952.45,0.0,0.0,0.0,0.0,1564952.45,1564952.45,0.0,0,1,1.0
1,1369544.19,1369544.19,0.0,0.0,0.0,0.0,1369544.19,1369544.19,0.0,0,1,1.0
0,51351.01,0.0,0.0,452157.47,503508.49,51351.01,-0.0100000000093132,0.0,51351.02000000002,1,0,0.0
0,483.09,0.0,0.0,2738.7,3221.79,483.09,0.0,0.0,483.09000000000015,1,0,0.0
1,315654.19,315654.19,0.0,0.0,0.0,0.0,315654.19,315654.19,0.0,0,1,1.0
0,555731.98,555731.98,0.0,78575.49,634307.48,0.0,-0.0100000000093132,555731.98,555731.99,0,0,1.0
0,4252656.95,4252656.95,0.0,0.0,4252656.95,0.0,0.0,4252656.95,4252656.95,0,1,1.0
0,84614.67,923220.0,838605.33,4619527.44,4704142.11,0.0,0.0,84614.67000000004,84614.66999999993,0,0,0.0
0,136796.28,0.0,0.0,296137.94,776459.73,136796.28,-343525.51,0.0,480321.79,1,0,0.0
0,108777.93,0.0,0.0,2976802.77,3085580.7,108777.93,0.0,0.0,108777.93000000015,1,0,0.0
0,42233.52,19819.0,0.0,8025054.84,8067288.36,22414.52,-9.313225746154783e-10,19819.0,42233.52000000048,0,0,0.0
1,608290.12,608290.12,0.0,0.0,0.0,0.0,608290.12,608290.12,0.0,0,1,1.0
1,605029.34,605029.34,0.0,0.0,0.0,0.0,605029.34,605029.34,0.0,0,1,1.0
0,77085.09,10927.0,0.0,689569.84,766654.93,66158.09,-1.1641532182693479e-10,10927.0,77085.09000000008,0,0,0.0
0,102750.55,102750.55,0.0,473786.58,576537.12,0.0,0.0100000000093132,102750.55,102750.53999999998,0,0,1.0
0,271358.51,0.0,0.0,3875616.26,4146974.77,271358.51,-4.656612873077393e-10,0.0,271358.51000000024,1,0,0.0
1,103056.0,103056.0,0.0,0.0,0.0,0.0,103056.0,103056.0,0.0,0,1,1.0
0,313758.83,45595.0,0.0,0.0,313758.83,268163.83,0.0,45595.0,313758.83,0,1,0.0
1,886588.02,886588.02,0.0,0.0,0.0,0.0,886588.02,886588.02,0.0,0,1,1.0
0,450458.78,450458.78,0.0,24817.29,475276.07,0.0,0.0,450458.78,450458.78,0,0,1.0
0,43413.13,0.0,0.0,1241448.2,1284861.33,43413.13,-2.3283064365386963e-10,0.0,43413.13000000012,1,0,0.0
0,76779.83,0.0,0.0,391713.28,468493.11,76779.83,5.820766091346741e-11,0.0,76779.82999999996,1,0,0.0
1,294989.71,294989.71,0.0,0.0,0.0,0.0,294989.71,294989.71,0.0,0,1,1.0
1,786480.78,786480.78,0.0,0.0,0.0,0.0,786480.78,786480.78,0.0,0,1,1.0
0,107773.49,107773.49,0.0,2071923.99,2179697.48,0.0,0.0,107773.49,107773.49,0,0,1.0
0,254928.67,0.0,0.0,1545506.6,2154829.68,254928.67,-354394.41000000015,0.0,609323.0800000001,1,0,0.0
0,240899.12,240899.12,0.0,85009.83,325908.95,0.0,0.0,240899.12,240899.12,0,0,1.0
0,802421.39,802421.39,0.0,11846261.68,12648683.06,0.0,0.0099999997764825,802421.39,802421.3800000008,0,0,1.0
1,48156.69,48156.69,0.0,0.0,0.0,0.0,48156.69,48156.69,0.0,0,1,1.0
0,526689.91,88680.0,0.0,271956.7,798646.6,438009.91,0.0100000001257285,88680.0,526689.8999999999,0,0,0.0
0,7482670.24,7482670.24,0.0,2097169.4,9579839.64,0.0,0.0,7482670.24,7482670.24,0,0,1.0
0,351912.04,351912.04,0.0,196753.09,548665.13,0.0,0.0,351912.04,351912.04000000004,0,0,1.0
0,164685.13,10992.0,0.0,0.0,164685.13,153693.13,0.0,10992.0,164685.13,0,1,0.0
0,71372.0,71372.0,0.0,613464.04,684836.04,0.0,0.0,71372.0,71372.0,0,0,1.0
0,39867.64,79682.41,39814.77,84244.35,124111.99,0.0,0.0,39867.64000000001,39867.64,0,0,0.0
0,30413.2,22690.0,0.0,1525584.33,1555997.54,7723.200000000001,-0.0100000000093132,22690.0,30413.209999999963,0,0,0.0
0,354998.99,0.0,0.0,2601361.5,4480612.61,354998.99,-1524252.12,0.0,1879251.1100000003,1,0,0.0
1,63210.91,63210.91,0.0,0.0,0.0,0.0,63210.91,63210.91,0.0,0,1,1.0
0,153789.22,0.0,0.0,281923.84,435713.05,153789.22,0.0100000000675208,0.0,153789.20999999996,1,0,0.0
0,167144.58,0.0,0.0,414155.3,581299.88,167144.58,0.0,0.0,167144.58000000002,1,0,0.0
0,35061.04,0.0,0.0,3710712.78,3897348.17,35061.04,-151574.3500000001,0.0,186635.39000000013,1,0,0.0
1,57512.29,57512.29,0.0,0.0,0.0,0.0,57512.29,57512.29,0.0,0,1,1.0
0,208341.14,39433.0,0.0,0.0,208341.14,168908.14,0.0,39433.0,208341.14,0,1,0.0
0,338974.19,40423.0,0.0,0.0,338974.19,298551.19,0.0,40423.0,338974.19,0,1,0.0
0,13597.98,0.0,0.0,364791.58,378389.55,13597.98,0.0100000000093132,0.0,13597.969999999972,1,0,0.0
0,30792.35,0.0,0.0,5359073.84,5389866.19,30792.35,-9.313225746154783e-10,0.0,30792.35000000056,1,0,0.0
1,6188514.81,6188514.81,0.0,0.0,0.0,0.0,6188514.81,6188514.81,0.0,0,1,1.0
0,115095.78,798637.55,683541.78,327152.65,122760.29,0.0100000000093132,319488.1400000001,115095.77000000002,-204392.36000000004,0,0,0.0
1,167679.27,167679.27,0.0,0.0,0.0,0.0,167679.27,167679.27,0.0,0,1,1.0
0,64640.94,0.0,0.0,2377240.74,2441881.68,64640.94,0.0,0.0,64640.93999999994,1,0,0.0
0,259173.33,0.0,0.0,1588254.7,1847428.02,259173.33,0.0100000000093132,0.0,259173.3200000001,1,0,0.0
0,844.25,0.0,0.0,2940374.98,2941219.23,844.25,0.0,0.0,844.25,1,0,0.0
0,104407.13,13231.0,0.0,0.0,104407.13,91176.13,0.0,13231.0,104407.13,0,1,0.0
0,8999.56,8999.56,0.0,0.0,8999.56,0.0,0.0,8999.56,8999.56,0,1,1.0
0,269187.87,269187.87,0.0,0.0,269187.87,0.0,0.0,269187.87,269187.87,0,1,1.0
0,22538.93,23378.0,839.07,937963.21,960502.13,0.0,0.0100000000093132,22538.93,22538.92000000004,0,0,0.0
0,126052.66,0.0,0.0,309316.22,435368.88,126052.66,0.0,0.0,126052.66000000005,1,0,0.0
0,49317.55,0.0,0.0,165600.71,214918.26,49317.55,0.0,0.0,49317.55000000002,1,0,0.0
0,3222396.0,3222396.0,0.0,112132.82,3334528.82,0.0,0.0,3222396.0,3222396.0,0,0,1.0
1,917420.65,0.0,0.0,2232424.53,3149845.17,917420.65,0.0099999997764825,0.0,917420.64,1,0,0.0
0,265861.97,0.0,0.0,486826.84,752688.81,265861.97,0.0,0.0,265861.97000000003,1,0,0.0
0,83525.31,49322.0,0.0,0.0,83525.31,34203.31,0.0,49322.0,83525.31,0,1,0.0
1,285376.6,285376.6,0.0,0.0,0.0,0.0,285376.6,285376.6,0.0,0,1,1.0
0,122101.57,0.0,0.0,0.0,639940.2,122101.57,-517838.63,0.0,639940.2,1,1,1.0
0,239289.27,10541.0,0.0,0.0,239289.27,228748.27,0.0,10541.0,239289.27,0,1,0.0
0,417217.89,417217.89,0.0,2468054.62,2885272.51,0.0,4.656612873077393e-10,417217.89,417217.88999999966,0,0,1.0
0,154953.92,0.0,0.0,412840.45,567794.37,154953.92,0.0,0.0,154953.91999999998,1,0,0.0
1,9345700.07,9345700.07,0.0,0.0,0.0,0.0,9345700.07,9345700.07,0.0,0,1,1.0
1,431356.55,431356.55,0.0,0.0,0.0,0.0,431356.55,431356.55,0.0,0,1,1.0
0,97116.15,0.0,0.0,7151042.73,7248158.88,97116.15,9.313225746154783e-10,0.0,97116.14999999944,1,0,0.0
0,244814.12,244814.12,0.0,7106855.47,7351669.59,0.0,0.0,244814.12,244814.1200000001,0,0,1.0
1,1013162.81,0.0,0.0,1092651.5,2105814.31,1013162.81,0.0,0.0,1013162.81,1,0,0.0
0,2126.82,0.0,0.0,270997.91,581421.85,2126.82,-308297.12,0.0,310423.94,1,0,0.0
0,6465.98,0.0,0.0,1149282.88,1155748.85,6465.98,0.0099999997764825,0.0,6465.970000000205,1,0,0.0
1,216179.15,216179.15,0.0,0.0,0.0,0.0,216179.15,216179.15,0.0,0,1,1.0
1,486060.16,486060.16,0.0,0.0,0.0,0.0,486060.16,486060.16,0.0,0,1,1.0
0,35189.88,10837.0,0.0,14944.27,50134.15,24352.88,-7.275957614183426e-12,10837.0,35189.880000000005,0,0,0.0
0,330559.69,0.0,0.0,1350425.4,1680985.08,330559.69,0.0099999997764825,0.0,330559.68000000017,1,0,0.0
0,292477.67,0.0,0.0,1521334.48,1813812.15,292477.67,0.0,0.0,292477.6699999999,1,0,0.0
0,374840.74,244461.0,0.0,0.0,374840.74,130379.74,0.0,244461.0,374840.74,0,1,0.0
0,106064.71,28479.0,0.0,0.0,106064.71,77585.71,0.0,28479.0,106064.71,0,1,0.0
0,265747.73,265747.73,0.0,0.0,265747.73,0.0,0.0,265747.73,265747.73,0,1,1.0
0,104655.49,0.0,0.0,120729.75,225385.24,104655.49,0.0,0.0,104655.49,1,0,0.0
0,115513.76,64201.33,0.0,199129.03,314642.79,51312.42999999999,0.0,64201.33,115513.75999999998,0,0,0.0
0,1663895.14,1663895.14,0.0,0.0,1663895.14,0.0,0.0,1663895.14,1663895.14,0,1,1.0
0,156387.19,116393.0,0.0,0.0,156387.19,39994.19,0.0,116393.0,156387.19,0,1,0.0
1,25071.46,25071.46,0.0,0.0,0.0,0.0,25071.46,25071.46,0.0,0,1,1.0
0,120154.88,0.0,0.0,732389.07,852543.95,120154.88,0.0,0.0,120154.88,1,0,0.0
0,107120.79,106008.0,0.0,2290996.15,2398116.94,1112.7899999999936,0.0,106008.0,107120.79000000004,0,0,0.0
0,7567170.36,7567170.36,0.0,345425.4,7912595.75,0.0,0.0100000007078051,7567170.36,7567170.35,0,0,1.0
1,2023920.09,2023920.09,0.0,0.0,0.0,0.0,2023920.09,2023920.09,0.0,0,1,1.0
0,101275.54,11277.0,0.0,938835.97,1040111.51,89998.54,0.0,11277.0,101275.54000000004,0,0,0.0
0,555685.04,60949.0,0.0,0.0,555685.04,494736.04,0.0,60949.0,555685.04,0,1,0.0
0,38344.9,0.0,0.0,194005.62,232350.53,38344.9,-0.0100000000093132,0.0,38344.91,1,0,0.0
0,5800988.12,5800988.12,0.0,0.0,5800988.12,0.0,0.0,5800988.12,5800988.12,0,1,1.0
1,667043.9,667043.9,0.0,0.0,0.0,0.0,667043.9,667043.9,0.0,0,1,1.0
0,77788.37,90057.0,12268.63,0.0,77788.37,0.0,0.0,77788.37,77788.37,0,1,0.0
0,124057.58,124057.58,0.0,1594382.92,1718440.5,0.0,0.0,124057.58,124057.58000000007,0,0,1.0
0,85779.21,131816.0,46036.79,0.0,85779.21,0.0,0.0,85779.20999999999,85779.21,0,1,0.0
1,996120.0,0.0,0.0,7857079.97,8853199.97,996120.0,-1.862645149230957e-09,0.0,996120.0000000008,1,0,0.0
0,2926854.05,2926854.05,0.0,0.0,2926854.05,0.0,0.0,2926854.05,2926854.05,0,1,1.0
0,418691.02,418691.02,0.0,628282.31,1046973.33,0.0,1.1641532182693479e-10,418691.02,418691.0199999999,0,0,1.0
0,138953.68,0.0,0.0,3750006.68,3888960.36,138953.68,4.656612873077393e-10,0.0,138953.6799999997,1,0,0.0
1,128426.58,128426.58,0.0,0.0,0.0,0.0,128426.58,128426.58,0.0,0,1,1.0
0,7044227.89,7044227.89,0.0,1122506.96,8166734.85,0.0,0.0,7044227.89,7044227.89,0,0,1.0
1,364375.51,364375.51,0.0,0.0,0.0,0.0,364375.51,364375.51,0.0,0,1,1.0
1,362335.05,362335.05,0.0,0.0,0.0,0.0,362335.05,362335.05,0.0,0,1,1.0
0,448265.08,448265.08,0.0,5805622.24,6253887.32,0.0,0.0,448265.08,448265.0800000001,0,0,1.0
1,976023.07,0.0,0.0,1570980.87,2547003.93,976023.07,0.0099999997764825,0.0,976023.06,1,0,0.0
0,1440705.58,1440705.58,0.0,0.0,1440705.58,0.0,0.0,1440705.58,1440705.58,0,1,1.0
0,238121.08,128890.0,0.0,0.0,238121.08,109231.08,0.0,128890.0,238121.08,0,1,0.0
0,175597.64,175597.64,0.0,376762.66,552360.3,0.0,0.0,175597.64,175597.64000000007,0,0,1.0
0,154472.33,32346.0,0.0,38870.03,193342.36,122126.33,0.0,32346.0,154472.33,0,0,0.0
0,1827209.07,1827209.07,0.0,944687.45,2771896.52,0.0,0.0,1827209.07,1827209.07,0,0,1.0
1,102945.99,102945.99,0.0,0.0,0.0,0.0,102945.99,102945.99,0.0,0,1,1.0
1,109401.88,109401.88,0.0,0.0,0.0,0.0,109401.88,109401.88,0.0,0,1,1.0
0,37100.29,37100.29,0.0,433212.41,470312.7,0.0,-5.820766091346741e-11,37100.29,37100.29000000004,0,0,1.0
0,2081051.56,2081051.56,0.0,3480217.18,5561268.74,0.0,0.0,2081051.56,2081051.56,0,0,1.0
0,192033.03,0.0,0.0,541699.37,733732.4,192033.03,0.0,0.0,192033.03000000003,1,0,0.0
1,4094.07,4094.07,0.0,0.0,0.0,0.0,4094.07,4094.07,0.0,0,1,1.0
0,154653.85,11834.0,0.0,0.0,154653.85,142819.85,0.0,11834.0,154653.85,0,1,0.0
0,1644749.94,1644749.94,0.0,421619.2,2066369.14,0.0,0.0,1644749.94,1644749.94,0,0,1.0
0,2023920.09,2023920.09,0.0,1530400.88,3554320.97,0.0,-4.656612873077393e-10,2023920.09,2023920.0900000003,0,0,1.0
0,31042.03,81629.0,50586.97,1459463.24,1490505.27,0.0,0.0,31042.03,31042.030000000028,0,0,0.0
0,216149.42,0.0,0.0,2143714.28,2359863.69,216149.42,0.0099999997764825,0.0,216149.41000000012,1,0,0.0
1,114827.36,114827.36,0.0,0.0,0.0,0.0,114827.36,114827.36,0.0,0,1,1.0
1,331829.94,331829.94,0.0,0.0,0.0,0.0,331829.94,331829.94,0.0,0,1,1.0
0,124359.11,1319.0,0.0,932360.88,1056719.98,123040.11,0.0100000000093132,1319.0,124359.09999999998,0,0,0.0
0,127091.33,127091.33,0.0,656699.62,783790.95,0.0,0.0,127091.33,127091.32999999996,0,0,1.0
0,12528.35,0.0,0.0,1810688.39,1823216.74,12528.35,0.0,0.0,12528.350000000091,1,0,0.0
0,438614.08,10106.0,0.0,75119.47,513733.55,428508.08,5.820766091346741e-11,10106.0,438614.08,0,0,0.0
0,186237.57,46709.0,0.0,119944.58,306182.15,139528.57,0.0,46709.0,186237.57,0,0,0.0
1,164213.17,164213.17,0.0,0.0,0.0,0.0,164213.17,164213.17,0.0,0,1,1.0
1,846589.73,846589.73,0.0,0.0,0.0,0.0,846589.73,846589.73,0.0,0,1,1.0
0,2144208.23,2144208.23,0.0,0.0,2144208.23,0.0,0.0,2144208.23,2144208.23,0,1,1.0
0,2598276.05,2598276.05,0.0,5368346.27,7966622.32,0.0,-9.313225746154783e-10,2598276.05,2598276.0500000007,0,0,1.0
0,54586.77,0.0,0.0,322935.59,377522.36,54586.77,5.820766091346741e-11,0.0,54586.76999999996,1,0,0.0
0,76642.85,76642.85,0.0,1497980.41,1574623.26,0.0,0.0,76642.85,76642.8500000001,0,0,1.0
1,1950373.54,1950373.54,0.0,0.0,0.0,0.0,1950373.54,1950373.54,0.0,0,1,1.0
0,106502.09,6011.0,0.0,7736622.82,11136401.17,100491.09,-3293276.26,6011.0,3399778.35,0,0,0.0
0,256705.68,256705.68,0.0,0.0,256705.68,0.0,0.0,256705.68,256705.68,0,1,1.0
1,787685.62,11058.0,0.0,1012657.44,1800343.06,776627.62,0.0,11058.0,787685.6200000001,0,0,0.0
0,139497.88,780.0,0.0,1147763.73,1287261.61,138717.88,-2.3283064365386963e-10,780.0,139497.88000000012,0,0,0.0
0,31329.62,31329.62,0.0,99659.09,130988.71,0.0,-1.4551915228366852e-11,31329.62,31329.62000000001,0,0,1.0
0,212613.29,212613.29,0.0,1370788.41,1583401.69,0.0,0.0100000000093132,212613.29,212613.28000000003,0,0,1.0
0,228749.23,13191.0,0.0,469263.02,698012.26,215558.23,-0.0100000000093132,13191.0,228749.24,0,0,0.0
1,768520.15,768520.15,0.0,0.0,0.0,0.0,768520.15,768520.15,0.0,0,1,1.0
0,201128.49,0.0,0.0,754377.8,955506.28,201128.49,0.0100000000093132,0.0,201128.48,1,0,0.0
1,976830.22,976830.22,0.0,0.0,0.0,0.0,976830.22,976830.22,0.0,0,1,1.0
0,149057.7,428.0,0.0,4267922.35,4416980.05,148629.7,0.0,428.0,149057.7000000002,0,0,0.0
0,7304.56,7304.56,0.0,0.0,7304.56,0.0,0.0,7304.56,7304.56,0,1,1.0
0,160921.25,0.0,0.0,177734.05,338655.31,160921.25,-0.0100000000093132,0.0,160921.26,1,0,0.0
1,960410.51,9205.0,0.0,0.0,960410.51,951205.51,0.0,9205.0,960410.51,0,1,0.0
1,10000000.0,15494862.93,5494862.93,0.0,0.0,0.0,10000000.0,10000000.0,0.0,0,1,1.0
0,602807.17,602807.17,0.0,0.0,602807.17,0.0,0.0,602807.17,602807.17,0,1,1.0
1,3043141.07,3043141.07,0.0,0.0,0.0,0.0,3043141.07,3043141.07,0.0,0,1,1.0
0,110233.1,30269.0,0.0,0.0,110233.1,79964.1,0.0,30269.0,110233.1,0,1,0.0
1,2539898.07,2539898.07,0.0,0.0,261290.69,0.0,2278607.38,2539898.07,261290.69,0,1,1.0
1,71277.45,71277.45,0.0,0.0,0.0,0.0,71277.45,71277.45,0.0,0,1,1.0
0,108482.53,46121.0,0.0,880569.8,989052.33,62361.53,1.1641532182693479e-10,46121.0,108482.52999999993,0,0,0.0
1,321883.89,321883.89,0.0,0.0,0.0,0.0,321883.89,321883.89,0.0,0,1,1.0
0,23931.17,0.0,0.0,1301568.98,1325500.15,23931.17,0.0,0.0,23931.169999999925,1,0,0.0
1,102009.37,102009.37,0.0,0.0,0.0,0.0,102009.37,102009.37,0.0,0,1,1.0
0,26051.23,21230.0,0.0,0.0,26051.23,4821.23,0.0,21230.0,26051.23,0,1,0.0
0,92179.41,235303.0,143123.59,14396.67,106576.08,0.0,0.0,92179.41,92179.41,0,0,0.0
0,367672.57,30111.0,0.0,127473.6,495146.17,337561.57,5.820766091346741e-11,30111.0,367672.57,0,0,0.0
0,171279.8,39865.0,0.0,5401.75,176681.54,131414.8,0.0099999999802093,39865.0,171279.79,0,0,0.0
1,2392482.86,2392482.86,0.0,0.0,0.0,0.0,2392482.86,2392482.86,0.0,0,1,1.0
0,29843.55,57322.0,27478.45,2313423.39,2343266.94,0.0,0.0,29843.55,29843.549999999814,0,0,0.0
0,1748611.28,1748611.28,0.0,113025.94,1861637.22,0.0,0.0,1748611.28,1748611.28,0,0,1.0
1,2274566.61,2274566.61,0.0,0.0,0.0,0.0,2274566.61,2274566.61,0.0,0,1,1.0
1,1076739.91,1076739.91,0.0,0.0,0.0,0.0,1076739.91,1076739.91,0.0,0,1,1.0
1,2096634.43,2096634.43,0.0,0.0,0.0,0.0,2096634.43,2096634.43,0.0,0,1,1.0
0,258105.56,21334.0,0.0,203019.0,1301088.71,236771.56,-839964.1499999999,21334.0,1098069.71,0,0,0.0
0,426208.65,60265.0,0.0,5704040.49,6130249.14,365943.65,9.313225746154783e-10,60265.0,426208.6499999994,0,0,0.0
0,63624.08,63624.08,0.0,0.0,63624.08,0.0,0.0,63624.08,63624.08,0,1,1.0
0,737285.03,737285.03,0.0,0.0,737285.03,0.0,0.0,737285.03,737285.03,0,1,1.0
1,112668.54,112668.54,0.0,0.0,0.0,0.0,112668.54,112668.54,0.0,0,1,1.0
0,142893.9,11192.0,0.0,0.0,142893.9,131701.9,0.0,11192.0,142893.9,0,1,0.0
1,1343002.08,1343002.08,1343002.08,0.0,0.0,1343002.08,1343002.08,0.0,0.0,0,1,1.0
0,18680.35,0.0,0.0,92059.27,110739.63,18680.35,-0.0100000000093132,0.0,18680.36,1,0,0.0
1,135200.37,135200.37,0.0,0.0,0.0,0.0,135200.37,135200.37,0.0,0,1,1.0
0,173339.58,0.0,0.0,1142652.34,1256039.32,173339.58,59952.60000000009,0.0,113386.97999999998,1,0,0.0
1,475854.04,475854.04,0.0,0.0,0.0,0.0,475854.04,475854.04,0.0,0,1,1.0
0,293257.59,19675.64,0.0,8741645.08,9034902.67,273581.95,0.0,19675.64,293257.58999999985,0,0,0.0
1,7567170.36,7567170.36,0.0,0.0,0.0,0.0,7567170.36,7567170.36,0.0,0,1,1.0
0,4714.02,0.0,0.0,49640.0,54354.02,4714.02,7.275957614183426e-12,0.0,4714.019999999997,1,0,0.0
0,72835.18,40101.0,0.0,561206.02,634041.2,32734.179999999997,0.0,40101.0,72835.17999999993,0,0,0.0
0,81921.06,5167.0,0.0,1374891.11,1456812.17,76754.06,2.3283064365386963e-10,5167.0,81921.05999999982,0,0,0.0
0,707870.44,707870.44,0.0,14476.91,722347.36,0.0,-0.0100000000093132,707870.44,707870.45,0,0,1.0
0,77219.67,10437.0,0.0,2839825.35,2917045.03,66782.67,-0.0099999997764825,10437.0,77219.6799999997,0,0,0.0
1,747282.4,747282.4,0.0,0.0,0.0,0.0,747282.4,747282.4,0.0,0,1,1.0
0,260182.24,339312.93,79130.68,2958656.95,3218839.2,-0.0100000000093132,-0.0099999997764825,260182.25,260182.25,0,0,0.0
0,178366.33,0.0,0.0,5352110.42,5530476.75,178366.33,0.0,0.0,178366.33000000007,1,0,0.0
0,443682.96,443682.96,0.0,587076.1,1030759.06,0.0,0.0,443682.96,443682.9600000001,0,0,1.0
1,529659.95,529659.95,0.0,0.0,0.0,0.0,529659.95,529659.95,0.0,0,1,1.0
0,242678.33,242678.33,0.0,812517.66,1055196.0,0.0,-0.0100000000093132,242678.33,242678.34,0,0,1.0
1,377919.58,377919.58,0.0,0.0,0.0,0.0,377919.58,377919.58,0.0,0,1,1.0
0,152382.62,0.0,0.0,192315.3,344697.91,152382.62,0.0100000000093132,0.0,152382.61,1,0,0.0
0,151142.42,24765.0,0.0,26138.88,177281.3,126377.42,2.9103830456733704e-11,24765.0,151142.41999999998,0,0,0.0
0,214975.9,214975.9,0.0,152331.28,374513.69,0.0,-7206.510000000009,214975.9,222182.41,0,0,1.0
1,123194.95,79466.45,0.0,535933.16,263908.84,43728.5,395219.27,79466.45,-272024.32,0,0,1.0
0,113360.8,113360.8,0.0,175345.9,288706.71,0.0,-0.0100000000093132,113360.8,113360.81000000004,0,0,1.0
1,1179162.08,1179162.08,0.0,0.0,0.0,0.0,1179162.08,1179162.08,0.0,0,1,1.0
1,164537.5,0.0,0.0,957342.48,1121879.98,164537.5,0.0,0.0,164537.5,1,0,0.0
1,2934820.94,2934820.94,0.0,0.0,0.0,0.0,2934820.94,2934820.94,0.0,0,1,1.0
0,56610.85,49774.0,0.0,99778.69,156389.54,6836.849999999999,0.0,49774.0,56610.850000000006,0,0,0.0
0,180993.18,29347.0,0.0,0.0,180993.18,151646.18,0.0,29347.0,180993.18,0,1,0.0
0,900362.48,900362.48,0.0,0.0,900362.48,0.0,0.0,900362.48,900362.48,0,1,1.0
0,79446.06,79446.06,0.0,0.0,79446.06,0.0,0.0,79446.06,79446.06,0,1,1.0
0,152042.16,152042.16,0.0,710428.02,862470.18,0.0,0.0,152042.16,152042.16000000003,0,0,1.0
0,1345.72,331310.0,329964.28,1407019.55,1408365.27,0.0,0.0,1345.719999999972,1345.719999999972,0,0,0.0
0,24279.32,24279.32,0.0,0.0,24279.32,0.0,0.0,24279.32,24279.32,0,1,1.0
0,535654.59,535654.59,0.0,448145.96,983800.55,0.0,0.0,535654.59,535654.5900000001,0,0,1.0
0,290521.27,0.0,0.0,311517.69,602038.96,290521.27,0.0,0.0,290521.27,1,0,0.0
0,197424.6,16486.0,0.0,162971.89,360396.49,180938.6,0.0,16486.0,197424.6,0,0,0.0
0,4354175.33,4354175.33,0.0,0.0,4778329.47,0.0,-424154.13999999966,4354175.33,4778329.47,0,1,1.0
1,50845.13,50845.13,0.0,0.0,0.0,0.0,50845.13,50845.13,0.0,0,1,1.0
0,22025.14,22025.14,0.0,1730076.39,1752101.53,0.0,-2.3283064365386963e-10,22025.14,22025.14000000013,0,0,1.0
1,11308.0,11308.0,0.0,0.0,0.0,0.0,11308.0,11308.0,0.0,0,1,1.0
1,30846.84,30846.84,0.0,0.0,0.0,0.0,30846.84,30846.84,0.0,0,1,1.0
0,178180.03,178180.03,0.0,114156.1,292336.13,0.0,0.0,178180.03,178180.03,0,0,1.0
1,222735.34,222735.34,0.0,0.0,0.0,0.0,222735.34,222735.34,0.0,0,1,1.0
0,221936.6,221936.6,0.0,1811.03,223747.62,0.0,0.0100000000093132,221936.6,221936.59,0,0,1.0
0,767755.17,767755.17,0.0,0.0,767755.17,0.0,0.0,767755.17,767755.17,0,1,1.0
0,116210.49,0.0,0.0,228790.19,345000.68,116210.49,0.0,0.0,116210.49,1,0,0.0
0,30846.84,30846.84,0.0,851418.16,882265.0,0.0,0.0,30846.84,30846.839999999967,0,0,1.0
0,254378.72,0.0,0.0,547721.98,802100.7,254378.72,0.0,0.0,254378.72,1,0,0.0
1,3595911.39,3595911.39,0.0,0.0,0.0,0.0,3595911.39,3595911.39,0.0,0,1,1.0
0,321465.0,321465.0,0.0,377792.79,699257.79,0.0,0.0,321465.0,321465.00000000006,0,0,1.0
1,355909.21,355909.21,0.0,0.0,0.0,0.0,355909.21,355909.21,0.0,0,1,1.0
0,338525.15,0.0,0.0,749153.02,1087678.17,338525.15,0.0,0.0,338525.1499999999,1,0,0.0
0,242460.07,21281.0,0.0,0.0,242460.07,221179.07,0.0,21281.0,242460.07,0,1,0.0
0,428174.7,428174.7,0.0,63746.81,491921.52,0.0,-0.0100000000093132,428174.7,428174.71,0,0,1.0
0,340936.99,340936.99,0.0,777058.51,1117995.5,0.0,0.0,340936.99,340936.99,0,0,1.0
